id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1bf33a9a,Christian Pulisic,us USA,"FW,DF",Chelsea,23,1998,9.1,1,19,6,31.6,2.08,0.66,0.05,0.17,16.8,0,0,0,1.7,1.7,0.09,-0.7,-0.7,Matches
466fb2c5,Aaron Ramsdale,eng ENG,GK,Arsenal,24,1998,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1544f145,Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,21,2001,29.3,6,33,13,39.4,1.13,0.44,0.18,0.46,15.9,0,0,0,5.0,5.0,0.15,+1.0,+1.0,Matches
a1d5bd30,Marcus Rashford,eng ENG,FW,Manchester Utd,24,1997,32.0,17,108,49,45.4,3.38,1.53,0.16,0.35,16.4,7,0,0,15.4,15.4,0.15,+1.6,+1.6,Matches
98ea5115,David Raya,es ESP,GK,Brentford,26,1995,38.0,0,1,0,0.0,0.03,0.00,0.00,,9.1,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
28b40c9c,Tim Ream,us USA,DF,Fulham,34,1987,32.2,1,3,2,66.7,0.09,0.06,0.33,0.50,9.8,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Matches
ab651565,Nathan Redmond,eng ENG,DF,Southampton,28,1994,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
803ae100,Harrison Reed,eng ENG,MF,Fulham,27,1995,31.8,3,20,7,35.0,0.63,0.22,0.15,0.43,20.1,0,0,0,1.9,1.9,0.09,+1.1,+1.1,Matches
0f7533cd,Bobby Reid,jm JAM,"FW,DF",Fulham,29,1993,27.5,4,31,10,32.3,1.13,0.36,0.13,0.40,13.7,0,0,0,3.9,3.9,0.13,+0.1,+0.1,Matches
1c7012b8,Declan Rice,eng ENG,MF,West Ham,23,1999,36.4,4,35,8,22.9,0.96,0.22,0.11,0.50,23.6,1,0,1,2.4,1.6,0.05,+1.6,+2.4,Matches
0a3d6d2b,Chris Richards,us USA,DF,Crystal Palace,22,2000,5.0,0,4,0,0.0,0.81,0.00,0.00,,9.1,0,0,0,0.7,0.7,0.18,-0.7,-0.7,Matches
fa031b34,Richarlison,br BRA,"MF,FW",Tottenham,25,1997,11.2,1,27,14,51.9,2.41,1.25,0.04,0.07,12.6,0,0,0,3.3,3.3,0.12,-2.3,-2.3,Matches
7a1f2c08,Jaïro Riedewald,nl NED,"DF,MF",Crystal Palace,25,1996,0.7,0,1,0,0.0,1.41,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
71ef519e,Matt Ritchie,sct SCO,"FW,MF",Newcastle Utd,32,1989,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2e4f5f03,Andrew Robertson,sct SCO,DF,Liverpool,28,1994,28.7,0,13,2,15.4,0.45,0.07,0.00,0.00,14.5,0,0,0,1.3,1.3,0.11,-1.3,-1.3,Matches
289601e6,Antonee Robinson,us USA,DF,Fulham,24,1997,34.3,0,3,0,0.0,0.09,0.00,0.00,,25.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
cda0b317,Joel Robles,es ESP,GK,Leeds United,32,1990,4.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
da27e268,Marc Roca,es ESP,MF,Leeds United,25,1996,25.7,1,35,13,37.1,1.36,0.51,0.03,0.08,22.3,4,0,0,2.1,2.1,0.06,-1.1,-1.1,Matches
17acc2ed,Marek Rodák,sk SVK,GK,Fulham,25,1996,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
6434f10d,Rodri,es ESP,MF,Manchester City,26,1996,32.3,2,50,14,28.0,1.55,0.43,0.04,0.14,17.1,0,0,0,4.6,4.6,0.09,-2.6,-2.6,Matches
1fb1c435,Rodrigo,es ESP,"FW,MF",Leeds United,31,1991,21.5,13,66,25,37.9,3.07,1.16,0.18,0.48,15.8,2,1,1,8.1,7.3,0.11,+4.9,+4.7,Matches
57c94db2,Mads Roerslev,dk DEN,DF,Brentford,23,1999,12.3,0,3,0,0.0,0.24,0.00,0.00,,14.8,0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches
a3d94a58,Cristian Romero,ar ARG,DF,Tottenham,24,1998,26.3,0,11,2,18.2,0.42,0.08,0.00,0.00,12.3,0,0,0,1.5,1.5,0.13,-1.5,-1.5,Matches
4b511457,Oriol Romeu,es ESP,MF,Southampton,30,1991,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
dea698d9,Cristiano Ronaldo,pt POR,FW,Manchester Utd,37,1985,5.8,1,25,6,24.0,4.29,1.03,0.04,0.17,17.7,1,0,0,1.9,1.9,0.08,-0.9,-0.9,Matches
1b804500,Connor Ronan,ie IRL,MF,Wolves,24,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
b318a643,Salomón Rondón,ve VEN,FW,Everton,32,1989,1.2,0,4,1,25.0,3.30,0.83,0.00,0.00,19.3,0,0,0,0.8,0.8,0.20,-0.8,-0.8,Matches
10a10454,Joe Rothwell,eng ENG,MF,Bournemouth,27,1995,11.3,0,3,2,66.7,0.27,0.18,0.00,0.00,24.1,1,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
c64c01fc,Georginio Rutter,fr FRA,"FW,MF",Leeds United,20,2002,3.0,0,4,0,0.0,1.32,0.00,0.00,,14.0,0,0,0,0.4,0.4,0.10,-0.4,-0.4,Matches
903b6e8b,José Sá,pt POR,GK,Wolves,29,1993,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
e280527c,Marcel Sabitzer,at AUT,MF,Manchester Utd,28,1994,7.0,0,11,3,27.3,1.58,0.43,0.00,0.00,18.2,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
2b16cb1a,Allan Saint-Maximin,fr FRA,FW,Newcastle Utd,25,1997,12.4,1,28,11,39.3,2.25,0.88,0.04,0.09,17.6,0,0,0,1.6,1.6,0.06,-0.6,-0.6,Matches
bc7dc64d,Bukayo Saka,eng ENG,FW,Arsenal,20,2001,35.3,14,86,29,33.7,2.43,0.82,0.14,0.41,16.3,1,2,3,11.2,9.1,0.11,+2.8,+2.9,Matches
e342ad68,Mohamed Salah,eg EGY,FW,Liverpool,30,1992,36.6,19,121,45,37.2,3.31,1.23,0.14,0.38,15.1,2,2,4,21.7,18.5,0.15,-2.7,-1.5,Matches
972aeb2a,William Saliba,fr FRA,DF,Arsenal,21,2001,26.8,2,6,3,50.0,0.22,0.11,0.33,0.67,13.8,0,0,0,0.9,0.9,0.15,+1.1,+1.1,Matches
0b33f6ad,Mohammed Salisu,gh GHA,DF,Southampton,23,1999,21.9,0,19,4,21.1,0.87,0.18,0.00,0.00,12.2,0,0,0,1.5,1.5,0.08,-1.5,-1.5,Matches
1b4f1169,Albert Sambi Lokonga,be BEL,MF,Arsenal,22,1999,2.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1b4f1169,Albert Sambi Lokonga,be BEL,MF,Crystal Palace,22,1999,6.0,0,2,1,50.0,0.34,0.17,0.00,0.00,17.9,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
da7b447d,Davinson Sánchez,co COL,DF,Tottenham,26,1996,9.5,0,6,2,33.3,0.63,0.21,0.00,0.00,12.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
6a713852,Robert Sánchez,es ESP,GK,Brighton,24,1997,23.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
dbf053da,Jadon Sancho,eng ENG,"FW,MF",Manchester Utd,22,2000,18.7,6,21,9,42.9,1.12,0.48,0.29,0.67,14.1,0,0,0,4.2,4.2,0.20,+1.8,+1.8,Matches
6e7f1353,Morgan Sanson,fr FRA,MF,Aston Villa,27,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
9744ff80,Pablo Sarabia,es ESP,"FW,MF",Wolves,30,1992,8.5,1,20,5,25.0,2.35,0.59,0.05,0.20,14.8,1,0,0,3.1,3.1,0.15,-2.1,-2.1,Matches
ac0d576d,Jeremy Sarmiento,ec ECU,MF,Brighton,20,2002,2.0,0,5,2,40.0,2.56,1.02,0.00,0.00,20.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
8790f988,Gianluca Scamacca,it ITA,FW,West Ham,23,1999,10.3,3,30,10,33.3,2.92,0.97,0.10,0.30,18.7,1,0,0,2.5,2.5,0.08,+0.5,+0.5,Matches
2964fd20,Gustavo Scarpa,br BRA,"MF,FW",Nott'ham Forest,28,1994,2.0,0,7,1,14.3,3.48,0.50,0.00,0.00,26.9,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
52afb588,Kevin Schade,de GER,FW,Brentford,20,2001,8.1,0,12,4,33.3,1.48,0.49,0.00,0.00,11.9,0,0,0,2.1,2.1,0.18,-2.1,-2.1,Matches
c8aa95da,Fabian Schär,ch SUI,DF,Newcastle Utd,30,1991,35.6,1,56,14,25.0,1.57,0.39,0.02,0.07,14.4,3,0,0,4.9,4.9,0.09,-3.9,-3.9,Matches
3312f911,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,29,1992,28.1,3,28,9,32.1,1.00,0.32,0.11,0.33,17.5,0,0,0,3.2,3.2,0.12,-0.2,-0.2,Matches
d04b94db,Nélson Semedo,pt POR,DF,Wolves,28,1993,29.2,0,9,0,0.0,0.31,0.00,0.00,,20.5,0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches
efd2ec23,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,22,2000,2.9,1,3,1,33.3,1.05,0.35,0.33,1.00,17.2,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Matches
35141f4c,Marcos Senesi,ar ARG,DF,Bournemouth,25,1997,27.7,2,8,2,25.0,0.29,0.07,0.25,1.00,9.1,0,0,0,1.6,1.6,0.20,+0.4,+0.4,Matches
6aa3e78b,Ryan Sessegnon,eng ENG,DF,Tottenham,22,2000,9.0,2,18,6,33.3,1.99,0.66,0.11,0.33,14.6,0,0,0,1.6,1.6,0.09,+0.4,+0.4,Matches
9c94165b,Luke Shaw,eng ENG,DF,Manchester Utd,27,1995,28.4,1,14,4,28.6,0.49,0.14,0.07,0.25,18.7,1,0,0,1.1,1.1,0.08,-0.1,-0.1,Matches
3727dd3c,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,30,1992,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
3727dd3c,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,30,1992,6.0,0,6,0,0.0,1.00,0.00,0.00,,24.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
3eb22ec9,Bernardo Silva,pt POR,"MF,FW",Manchester City,27,1994,24.5,4,25,9,36.0,1.02,0.37,0.16,0.44,18.1,0,0,0,2.2,2.2,0.09,+1.8,+1.8,Matches
86e7deaf,Thiago Silva,br BRA,DF,Chelsea,37,1984,26.1,0,15,2,13.3,0.57,0.08,0.00,0.00,13.0,0,0,0,1.5,1.5,0.10,-1.5,-1.5,Matches
26d3b5be,Ellis Simms,eng ENG,FW,Everton,21,2001,2.5,1,8,1,12.5,3.16,0.39,0.13,1.00,16.1,0,0,0,0.9,0.9,0.11,+0.1,+0.1,Matches
8e16dd48,Luis Sinisterra,co COL,FW,Leeds United,23,1999,9.6,5,28,11,39.3,2.91,1.14,0.18,0.45,16.2,0,0,0,3.7,3.7,0.13,+1.3,+1.3,Matches
6250083a,Oliver Skipp,eng ENG,MF,Tottenham,21,2000,16.6,1,7,3,42.9,0.42,0.18,0.14,0.33,23.2,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
20b104bc,Adam Smith,eng ENG,DF,Bournemouth,31,1991,32.7,0,5,1,20.0,0.15,0.03,0.00,0.00,16.2,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
17695062,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,22,2000,1.9,0,4,1,25.0,2.09,0.52,0.00,0.00,15.8,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
839c14e1,Cédric Soares,pt POR,DF,Arsenal,30,1991,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
839c14e1,Cédric Soares,pt POR,DF,Fulham,30,1991,2.2,0,2,0,0.0,0.91,0.00,0.00,,25.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
e77dc3b2,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,24,1997,31.8,6,76,28,36.8,2.39,0.88,0.08,0.21,12.8,0,0,0,9.1,9.1,0.12,-3.1,-3.1,Matches
886f9aac,Manor Solomon,il ISR,FW,Fulham,23,1999,6.4,4,11,7,63.6,1.73,1.10,0.36,0.57,19.9,0,0,0,1.2,1.2,0.11,+2.8,+2.8,Matches
6613c819,Tomáš Souček,cz CZE,MF,West Ham,27,1995,31.3,2,34,13,38.2,1.09,0.42,0.06,0.15,10.8,0,0,0,4.0,4.0,0.12,-2.0,-2.0,Matches
ae59b359,Boubakary Soumaré,fr FRA,MF,Leicester City,23,1999,18.1,0,1,0,0.0,0.06,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
0a6cb1b1,Harry Souttar,au AUS,DF,Leicester City,23,1998,11.0,0,8,1,12.5,0.73,0.09,0.00,0.00,9.6,0,0,0,1.4,1.4,0.18,-1.4,-1.4,Matches
21166ff4,Çağlar Söyüncü,tr TUR,DF,Leicester City,26,1996,5.9,1,5,2,40.0,0.85,0.34,0.20,0.50,9.5,0,0,0,0.4,0.4,0.08,+0.6,+0.6,Matches
9bc9a519,Djed Spence,eng ENG,"FW,DF",Tottenham,21,2000,0.1,0,1,0,0.0,12.86,0.00,0.00,,8.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
558807c0,Jack Stacey,eng ENG,DF,Bournemouth,26,1996,3.3,0,1,0,0.0,0.30,0.00,0.00,,16.0,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
6992791d,Junior Stanislas,eng ENG,MF,Bournemouth,32,1989,0.7,0,1,0,0.0,1.48,0.00,0.00,,24.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
b2626673,Jay Stansfield,eng ENG,FW,Fulham,19,2002,1.0,0,2,0,0.0,2.07,0.00,0.00,,13.9,0,0,0,0.3,0.3,0.13,-0.3,-0.3,Matches
28300a16,Jason Steele,eng ENG,GK,Brighton,31,1990,15.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
6adbc307,Jack Stephens,eng ENG,DF,Southampton,28,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
6adbc307,Jack Stephens,eng ENG,DF,Bournemouth,28,1994,13.0,0,2,1,50.0,0.15,0.08,0.00,0.00,5.2,0,0,0,0.4,0.4,0.20,-0.4,-0.4,Matches
b400bde0,Raheem Sterling,eng ENG,"FW,MF",Chelsea,27,1994,21.0,6,42,16,38.1,2.00,0.76,0.14,0.38,13.6,0,0,0,6.2,6.2,0.15,-0.2,-0.2,Matches
5eecec3d,John Stones,eng ENG,"DF,MF",Manchester City,28,1994,20.5,2,11,3,27.3,0.54,0.15,0.18,0.67,13.4,0,0,0,1.0,1.0,0.10,+1.0,+1.0,Matches
f4d296e4,Pascal Struijk,nl NED,DF,Leeds United,22,1999,24.4,2,16,7,43.8,0.65,0.29,0.13,0.29,13.4,0,0,0,1.4,1.4,0.09,+0.6,+0.6,Matches
a62f8bf1,Kamaldeen Sulemana,gh GHA,"FW,MF",Southampton,20,2002,10.7,2,24,7,29.2,2.24,0.65,0.08,0.29,18.8,0,0,0,1.7,1.7,0.07,+0.3,+0.3,Matches
df04eb4b,Crysencio Summerville,nl NED,FW,Leeds United,20,2001,15.8,4,29,9,31.0,1.83,0.57,0.14,0.44,15.3,0,0,0,2.9,2.9,0.10,+1.1,+1.1,Matches
b017b770,Sam Surridge,eng ENG,FW,Nott'ham Forest,24,1998,3.6,1,9,2,22.2,2.51,0.56,0.11,0.50,11.6,0,0,0,1.8,1.8,0.20,-0.8,-0.8,Matches
e9971f2d,Japhet Tanganga,eng ENG,DF,Tottenham,23,1999,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
e514ab62,Matt Targett,eng ENG,DF,Newcastle Utd,26,1995,6.8,0,1,0,0.0,0.15,0.00,0.00,,25.8,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
15ea812b,James Tarkowski,eng ENG,DF,Everton,29,1992,38.0,1,32,9,28.1,0.84,0.24,0.03,0.11,9.0,0,0,0,3.1,3.1,0.10,-2.1,-2.1,Matches
5c0da4a4,Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,23,1999,19.4,5,37,14,37.8,1.91,0.72,0.14,0.36,17.3,2,0,0,3.1,3.1,0.09,+1.9,+1.9,Matches
7120a04d,Tetê,br BRA,FW,Leicester City,22,2000,8.2,1,15,1,6.7,1.84,0.12,0.07,1.00,19.8,0,0,0,1.8,1.8,0.12,-0.8,-0.8,Matches
77d7c96f,Kenny Tete,nl NED,DF,Fulham,26,1995,28.5,1,13,5,38.5,0.46,0.18,0.08,0.20,18.9,0,0,0,0.7,0.7,0.05,+0.3,+0.3,Matches
fc027d02,Luke Thomas,eng ENG,DF,Leicester City,21,2001,11.9,0,3,0,0.0,0.25,0.00,0.00,,16.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
56f7a928,Youri Tielemans,be BEL,MF,Leicester City,25,1997,26.0,3,29,8,27.6,1.11,0.31,0.07,0.25,27.7,1,1,2,2.5,0.9,0.03,+0.5,+1.1,Matches
fce2302c,Kieran Tierney,sct SCO,DF,Arsenal,25,1997,8.8,0,7,2,28.6,0.79,0.23,0.00,0.00,23.1,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
a105d46a,Harry Toffolo,eng ENG,DF,Nott'ham Forest,26,1995,10.4,0,6,2,33.3,0.57,0.19,0.00,0.00,17.6,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
b3af9be1,Takehiro Tomiyasu,jp JPN,DF,Arsenal,23,1998,7.4,0,3,0,0.0,0.41,0.00,0.00,,12.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
e7ca0439,James Tomkins,eng ENG,DF,Crystal Palace,33,1989,3.8,1,3,2,66.7,0.80,0.53,0.33,0.50,12.7,0,0,0,1.0,1.0,0.34,0.0,0.0,Matches
e09f279b,Ivan Toney,eng ENG,FW,Brentford,26,1996,32.8,20,87,33,37.9,2.65,1.01,0.16,0.42,16.5,9,6,7,18.7,13.2,0.15,+1.3,+0.8,Matches
9a28eba4,Adama Traoré,es ESP,"FW,MF",Wolves,26,1996,16.6,2,19,7,36.8,1.14,0.42,0.11,0.29,15.0,0,0,0,1.4,1.4,0.07,+0.6,+0.6,Matches
c47541e0,Bertrand Traoré,bf BFA,"FW,MF",Aston Villa,26,1995,2.6,2,9,3,33.3,3.48,1.16,0.22,0.67,16.4,0,0,0,0.7,0.7,0.08,+1.3,+1.3,Matches
999ceb5f,Boubacar Traoré,ml MLI,MF,Wolves,20,2001,4.6,0,3,0,0.0,0.66,0.00,0.00,,29.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
fe558029,Mark Travers,ie IRL,GK,Bournemouth,23,1999,11.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
21512407,Kieran Trippier,eng ENG,DF,Newcastle Utd,31,1990,37.1,1,14,4,28.6,0.38,0.11,0.07,0.25,27.1,12,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
38ceb24a,Leandro Trossard,be BEL,FW,Arsenal,27,1994,10.3,1,17,5,29.4,1.64,0.48,0.06,0.20,17.5,0,0,0,1.8,1.8,0.11,-0.8,-0.8,Matches
38ceb24a,Leandro Trossard,be BEL,"FW,MF",Brighton,27,1994,14.6,7,38,17,44.7,2.60,1.16,0.18,0.41,15.0,0,0,0,4.4,4.4,0.12,+2.6,+2.6,Matches
f315ca93,Kostas Tsimikas,gr GRE,DF,Liverpool,26,1996,8.6,0,7,2,28.6,0.82,0.23,0.00,0.00,15.5,0,0,0,0.6,0.6,0.09,-0.6,-0.6,Matches
dd549382,Deniz Undav,de GER,"FW,MF",Brighton,26,1996,7.0,5,27,12,44.4,3.87,1.72,0.19,0.42,13.8,0,0,0,4.5,4.5,0.18,+0.5,+0.5,Matches
531a4aa8,Yan Valery,tn TUN,DF,Southampton,23,1999,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
e06683ca,Virgil van Dijk,nl NED,DF,Liverpool,31,1991,31.5,3,30,9,30.0,0.95,0.29,0.10,0.33,12.8,0,0,0,2.6,2.6,0.09,+0.4,+0.4,Matches
9f8e9423,Raphaël Varane,fr FRA,DF,Manchester Utd,29,1993,21.2,0,8,4,50.0,0.38,0.19,0.00,0.00,11.6,0,0,0,0.7,0.7,0.09,-0.7,-0.7,Matches
45963054,Jamie Vardy,eng ENG,FW,Leicester City,35,1987,20.6,3,27,13,48.1,1.31,0.63,0.11,0.23,12.3,0,0,1,6.7,5.9,0.22,-3.7,-2.9,Matches
dad4b285,Joël Veltman,nl NED,DF,Brighton,30,1992,24.3,1,15,5,33.3,0.62,0.21,0.07,0.20,16.3,0,0,0,1.8,1.8,0.12,-0.8,-0.8,Matches
6412cc03,Fabio Vieira,pt POR,"MF,FW",Arsenal,22,2000,5.7,1,15,2,13.3,2.63,0.35,0.07,0.50,20.1,0,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
08eb3b58,Matías Viña,uy URU,DF,Bournemouth,24,1997,5.1,2,9,6,66.7,1.77,1.18,0.22,0.33,18.6,0,0,0,0.9,0.9,0.10,+1.1,+1.1,Matches
b937e490,Rúben Vinagre,pt POR,"DF,MF",Everton,23,1999,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
8b529245,Carlos Vinícius,br BRA,FW,Fulham,27,1995,12.3,5,21,12,57.1,1.70,0.97,0.24,0.42,11.9,0,0,0,3.3,3.3,0.16,+1.7,+1.7,Matches
1ecb65be,Theo Walcott,eng ENG,"FW,MF",Southampton,33,1989,12.5,2,20,7,35.0,1.59,0.56,0.10,0.29,16.9,0,0,0,2.2,2.2,0.11,-0.2,-0.2,Matches
86dd77d1,Kyle Walker,eng ENG,DF,Manchester City,32,1990,21.8,0,5,1,20.0,0.23,0.05,0.00,0.00,24.8,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
984a5a64,Kyle Walker-Peters,eng ENG,DF,Southampton,25,1997,29.4,1,13,5,38.5,0.44,0.17,0.08,0.20,18.1,0,0,0,1.0,1.0,0.08,0.0,0.0,Matches
9e525177,Aaron Wan-Bissaka,eng ENG,DF,Manchester Utd,24,1997,15.9,0,10,2,20.0,0.63,0.13,0.00,0.00,14.7,0,0,0,1.2,1.2,0.12,-1.2,-1.2,Matches
d3ce0e89,Danny Ward,wls WAL,GK,Leicester City,29,1993,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
8a7ff278,Joel Ward,eng ENG,DF,Crystal Palace,32,1989,25.1,1,8,2,25.0,0.32,0.08,0.13,0.50,16.5,0,0,0,1.1,1.1,0.19,-0.1,-0.1,Matches
3515d404,James Ward-Prowse,eng ENG,MF,Southampton,27,1994,37.5,9,40,16,40.0,1.07,0.43,0.18,0.44,27.1,17,2,4,5.7,2.5,0.06,+3.3,+4.5,Matches
aed3a70f,Ollie Watkins,eng ENG,FW,Aston Villa,26,1995,34.7,15,84,45,53.6,2.42,1.30,0.17,0.31,12.6,0,1,2,16.5,14.9,0.18,-1.5,-0.9,Matches
c40b6180,Adam Webster,eng ENG,DF,Brighton,27,1995,22.1,0,18,2,11.1,0.82,0.09,0.00,0.00,11.2,0,0,0,1.8,1.8,0.10,-1.8,-1.8,Matches
c4e87b8b,Wout Weghorst,nl NED,"FW,MF",Manchester Utd,29,1992,8.9,0,14,5,35.7,1.58,0.56,0.00,0.00,12.5,0,0,0,2.0,2.0,0.14,-2.0,-2.0,Matches
ce5143da,Danny Welbeck,eng ENG,FW,Brighton,31,1990,20.6,6,62,22,35.5,3.01,1.07,0.10,0.27,14.1,1,0,0,9.4,9.4,0.15,-3.4,-3.4,Matches
35e413f1,Ben White,eng ENG,DF,Arsenal,24,1997,33.9,2,10,2,20.0,0.29,0.06,0.20,1.00,16.7,0,0,0,1.3,1.3,0.13,+0.7,+0.7,Matches
4d90ce8c,Harvey White,eng ENG,MF,Tottenham,20,2001,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
3f847d95,Joseph Whitworth,eng ENG,GK,Crystal Palace,18,2004,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
dd323728,Neco Williams,wls WAL,DF,Nott'ham Forest,21,2001,20.9,1,25,7,28.0,1.20,0.33,0.04,0.14,21.2,2,0,0,1.3,1.3,0.05,-0.3,-0.3,Matches
8b9ebd03,Willian,br BRA,FW,Fulham,33,1988,23.6,5,41,17,41.5,1.74,0.72,0.12,0.29,18.8,3,0,0,3.4,3.4,0.08,+1.6,+1.6,Matches
a3b03921,Joe Willock,eng ENG,MF,Newcastle Utd,22,1999,28.4,3,58,16,27.6,2.04,0.56,0.05,0.19,16.9,0,0,0,7.0,7.0,0.12,-4.0,-4.0,Matches
c596fcb0,Callum Wilson,eng ENG,FW,Newcastle Utd,30,1992,20.9,18,70,31,44.3,3.36,1.49,0.21,0.48,12.4,0,3,3,17.5,15.1,0.22,+0.5,-0.1,Matches
c6dc9ecd,Harry Wilson,wls WAL,FW,Fulham,25,1997,12.2,2,18,4,22.2,1.47,0.33,0.11,0.50,16.0,1,0,0,2.0,2.0,0.11,0.0,0.0,Matches
2500cef9,Yoane Wissa,cd COD,FW,Brentford,25,1996,17.8,7,32,15,46.9,1.79,0.84,0.22,0.47,14.1,0,0,0,5.6,5.6,0.18,+1.4,+1.4,Matches
4b803b3c,Maximilian Wöber,at AUT,DF,Leeds United,24,1998,14.1,0,9,2,22.2,0.64,0.14,0.00,0.00,13.3,1,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
4e9a0555,Chris Wood,nz NZL,FW,Newcastle Utd,30,1991,5.0,2,8,3,37.5,1.61,0.61,0.13,0.33,14.7,0,1,1,1.8,1.0,0.13,+0.2,0.0,Matches
4e9a0555,Chris Wood,nz NZL,FW,Nott'ham Forest,30,1991,4.1,1,3,1,33.3,0.73,0.24,0.33,1.00,8.2,0,0,0,1.0,1.0,0.32,0.0,0.0,Matches
a5212312,Joe Worrall,eng ENG,DF,Nott'ham Forest,25,1997,24.7,1,7,2,28.6,0.28,0.08,0.14,0.50,12.2,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
e61b8aee,Granit Xhaka,ch SUI,MF,Arsenal,29,1992,33.3,7,40,14,35.0,1.20,0.42,0.18,0.50,16.6,3,0,0,4.7,4.7,0.12,+2.3,+2.3,Matches
