id,Player,Nation,Pos,Squad,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
220ace7e,Romano Schmid,at AUT,"MF,FW",Werder Bremen,22,2000,16.9,1,18,3,16.7,1.07,0.18,0.06,0.33,21.4,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
7d31f1cb,Kenneth Schmidt,de GER,DF,Freiburg,20,2002,2.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
b9ae8560,Niklas Schmidt,de GER,MF,Werder Bremen,24,1998,12.1,3,21,9,42.9,1.74,0.75,0.14,0.33,21.3,2,0,0,1.6,1.6,0.08,+1.4,+1.4,Matches
ad00b1a8,Benno Schmitz,de GER,DF,Köln,27,1994,26.9,1,10,2,20.0,0.37,0.07,0.10,0.50,19.5,0,0,0,0.4,0.4,0.04,+0.6,+0.6,Matches
87436846,Marvin Schwäbe,de GER,GK,Köln,27,1995,34.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
0d55d942,Alexander Schwolow,de GER,GK,Schalke 04,30,1992,22.6,0,1,0,0.0,0.04,0.00,0.00,,5.5,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
8872ed17,Paul Seguin,de GER,MF,Union Berlin,27,1995,7.7,1,15,4,26.7,1.95,0.52,0.07,0.25,23.1,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
1238a3f9,Davie Selke,de GER,FW,Hertha BSC,27,1995,3.1,1,5,3,60.0,1.60,0.96,0.00,0.00,17.6,0,1,1,1.2,0.4,0.08,-0.2,-0.4,Matches
1238a3f9,Davie Selke,de GER,FW,Köln,27,1995,9.7,5,28,15,53.6,2.90,1.55,0.18,0.33,11.5,0,0,0,3.4,3.4,0.12,+1.6,+1.6,Matches
b3325a30,Suat Serdar,de GER,MF,Hertha BSC,25,1997,22.5,4,23,7,30.4,1.02,0.31,0.17,0.57,19.3,0,0,0,1.9,1.9,0.08,+2.1,+2.1,Matches
0c88efca,Eniss Shabani,de GER,MF,Mainz 05,19,2003,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
313254a3,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,20,2002,22.0,0,10,0,0.0,0.46,0.00,0.00,,19.3,0,0,0,0.8,0.8,0.08,-0.8,-0.8,Matches
3effaa34,André Silva,pt POR,FW,RB Leipzig,26,1995,19.3,4,60,22,36.7,3.11,1.14,0.07,0.18,13.5,0,0,0,9.2,9.2,0.15,-5.2,-5.2,Matches
fcb27134,Mohamed Simakan,fr FRA,DF,RB Leipzig,22,2000,16.2,1,12,3,25.0,0.74,0.19,0.08,0.33,12.3,0,0,0,1.7,1.7,0.14,-0.7,-0.7,Matches
73000a79,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,27,1995,3.8,0,4,1,25.0,1.05,0.26,0.00,0.00,18.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
0d8a37c2,Tobias Sippel,de GER,GK,M'Gladbach,34,1988,5.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
c6cf860f,Hugo Siquet,be BEL,DF,Freiburg,20,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
65857fdf,Tim Skarke,de GER,"DF,MF",Union Berlin,25,1996,0.6,0,4,2,50.0,6.79,3.40,0.00,0.00,22.6,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
65857fdf,Tim Skarke,de GER,"FW,MF",Schalke 04,25,1996,4.9,1,11,4,36.4,2.25,0.82,0.09,0.25,23.7,1,0,0,0.5,0.5,0.05,+0.5,+0.5,Matches
c2211709,Ellyes Skhiri,tn TUN,MF,Köln,27,1995,31.7,7,32,11,34.4,1.01,0.35,0.22,0.64,15.3,0,0,0,5.3,5.3,0.17,+1.7,+1.7,Matches
ff98492b,Robert Skov,dk DEN,DF,Hoffenheim,26,1996,15.0,3,39,12,30.8,2.60,0.80,0.03,0.08,22.5,8,2,2,3.4,1.8,0.05,-0.4,-0.8,Matches
c967f6b8,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,21,2000,5.2,0,3,0,0.0,0.57,0.00,0.00,,12.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
c05f2f8c,Danilo Soares,br BRA,DF,Bochum,30,1991,19.6,0,2,0,0.0,0.10,0.00,0.00,,29.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
4f627629,Nikola Soldo,hr CRO,DF,Köln,21,2001,6.6,0,6,0,0.0,0.91,0.00,0.00,,15.2,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
420c18a1,Yann Sommer,ch SUI,GK,M'Gladbach,33,1988,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
420c18a1,Yann Sommer,ch SUI,GK,Bayern Munich,33,1988,19.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
af0d79a9,Borna Sosa,hr CRO,DF,Stuttgart,24,1998,21.7,2,15,6,40.0,0.69,0.28,0.13,0.33,20.7,6,0,0,1.0,1.0,0.07,+1.0,+1.0,Matches
4c6facae,Djibril Sow,ch SUI,MF,Eint Frankfurt,25,1997,29.4,4,28,10,35.7,0.95,0.34,0.14,0.40,24.8,0,0,0,1.7,1.7,0.06,+2.3,+2.3,Matches
0f59a7bf,Anton Stach,de GER,MF,Mainz 05,23,1998,23.0,1,36,10,27.8,1.57,0.43,0.03,0.10,22.6,4,0,0,2.2,2.2,0.06,-1.2,-1.2,Matches
861e0116,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,28,1993,11.6,0,14,2,14.3,1.21,0.17,0.00,0.00,29.5,1,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
1fffae99,Jens Stage,dk DEN,MF,Werder Bremen,25,1996,20.6,3,19,7,36.8,0.92,0.34,0.16,0.43,12.5,0,0,0,3.1,3.1,0.16,-0.1,-0.1,Matches
e52d33d0,Veit Stange,de GER,MF,Hertha BSC,18,2004,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
7ed08d5c,Josip Stanišić,hr CRO,DF,Bayern Munich,22,2000,6.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
aad48be9,Niklas Stark,de GER,DF,Werder Bremen,27,1995,23.1,0,3,1,33.3,0.13,0.04,0.00,0.00,10.1,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
99f7e9aa,Pascal Stenzel,de GER,DF,Stuttgart,26,1996,3.7,0,2,0,0.0,0.54,0.00,0.00,,17.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
3b1ed320,Angelo Stiller,de GER,MF,Hoffenheim,21,2001,7.8,1,7,3,42.9,0.89,0.38,0.14,0.33,22.1,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
7cd6badb,Lars Stindl,de GER,"FW,MF",M'Gladbach,33,1988,19.3,8,50,22,44.0,2.60,1.14,0.16,0.36,20.7,3,0,0,5.0,5.0,0.10,+3.0,+3.0,Matches
e5649a78,Kevin Stöger,at AUT,MF,Bochum,28,1993,28.9,5,45,11,24.4,1.56,0.38,0.04,0.18,25.8,7,3,3,4.4,2.1,0.05,+0.6,-0.1,Matches
e33c06cf,Niklas Süle,de GER,DF,Dortmund,26,1995,23.5,2,33,7,21.2,1.40,0.30,0.06,0.29,17.2,0,0,0,2.2,2.2,0.07,-0.2,-0.2,Matches
e18098de,Ivan Šunjić,hr CRO,MF,Hertha BSC,25,1996,11.0,0,6,3,50.0,0.54,0.27,0.00,0.00,16.8,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
92d83c27,Mattias Svanberg,se SWE,"MF,FW",Wolfsburg,23,1999,20.4,4,30,10,33.3,1.47,0.49,0.13,0.40,16.9,4,0,0,4.4,4.4,0.15,-0.4,-0.4,Matches
934e1968,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,21,2000,27.2,6,58,28,48.3,2.14,1.03,0.09,0.18,23.2,9,1,1,5.5,4.7,0.08,+0.5,+0.3,Matches
e92cd3f7,Alexander Sørloth,no NOR,FW,RB Leipzig,26,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
bd142efb,Jonathan Tah,de GER,DF,Leverkusen,26,1996,27.6,1,10,2,20.0,0.36,0.07,0.10,0.50,9.7,0,0,0,1.1,1.1,0.11,-0.1,-0.1,Matches
a73c8f95,Edmond Tapsoba,bf BFA,DF,Leverkusen,23,1999,31.9,1,13,1,7.7,0.41,0.03,0.00,0.00,14.9,0,1,2,2.8,1.2,0.09,-1.8,-1.2,Matches
27270af4,Niklas Tauer,de GER,"DF,MF",Mainz 05,21,2001,1.0,0,1,0,0.0,0.97,0.00,0.00,,9.7,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
829aa60c,Mathys Tel,fr FRA,FW,Bayern Munich,17,2005,4.6,5,20,11,55.0,4.32,2.37,0.25,0.45,15.0,0,0,0,2.7,2.7,0.13,+2.3,+2.3,Matches
0b45a8d7,Semir Telalovic,de GER,"MF,FW",M'Gladbach,22,1999,0.1,0,1,1,100.0,9.00,9.00,0.00,0.00,25.0,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
863ff1ee,Simon Terodde,de GER,FW,Schalke 04,34,1988,20.3,5,43,19,44.2,2.12,0.94,0.12,0.26,12.4,0,0,1,6.3,5.5,0.13,-1.3,-0.5,Matches
ff5ea0bf,Malick Thiaw,de GER,DF,Schalke 04,20,2001,3.0,0,2,1,50.0,0.67,0.33,0.00,0.00,8.8,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
fd53759d,Jan Thielmann,de GER,FW,Köln,20,2002,9.7,2,13,7,53.8,1.35,0.72,0.15,0.29,18.1,0,0,0,1.1,1.1,0.08,+0.9,+0.9,Matches
d1b49282,Morten Thorsby,no NOR,MF,Union Berlin,26,1996,9.3,1,9,3,33.3,0.97,0.32,0.11,0.33,13.7,0,0,0,0.8,0.8,0.09,+0.2,+0.2,Matches
6f8cd6d0,Marcus Thuram,fr FRA,FW,M'Gladbach,24,1997,27.9,13,92,44,47.8,3.29,1.58,0.14,0.30,12.7,0,0,0,16.5,16.5,0.18,-3.5,-3.5,Matches
6b8887c2,Steffen Tigges,de GER,FW,Köln,24,1998,17.7,6,35,11,31.4,1.97,0.62,0.17,0.55,12.3,0,0,0,5.0,5.0,0.14,+1.0,+1.0,Matches
e547d3cf,Umut Tohumcu,de GER,"MF,DF",Hoffenheim,17,2004,3.0,0,4,0,0.0,1.33,0.00,0.00,,26.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
b492126a,Tiago Tomás,pt POR,"FW,MF",Stuttgart,20,2002,14.3,3,34,13,38.2,2.37,0.91,0.09,0.23,19.1,0,0,0,2.9,2.9,0.09,+0.1,+0.1,Matches
c8c60119,Almamy Touré,ml MLI,DF,Eint Frankfurt,26,1996,4.4,0,3,1,33.3,0.68,0.23,0.00,0.00,14.0,0,0,0,0.5,0.5,0.17,-0.5,-0.5,Matches
71ec39ef,Lucas Tousart,fr FRA,MF,Hertha BSC,25,1997,32.7,5,43,16,37.2,1.31,0.49,0.12,0.31,16.7,0,0,0,3.6,3.6,0.08,+1.4,+1.4,Matches
ce17b5eb,Kevin Trapp,de GER,GK,Eint Frankfurt,32,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
056d2d95,Christopher Trimmel,at AUT,DF,Union Berlin,35,1987,20.1,0,14,3,21.4,0.70,0.15,0.00,0.00,17.8,1,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
35d64857,Tuta,br BRA,DF,Eint Frankfurt,23,1999,30.2,2,17,3,17.6,0.56,0.10,0.12,0.67,17.0,0,0,0,2.3,2.3,0.13,-0.3,-0.3,Matches
7d3e7da6,Sven Ulreich,de GER,GK,Bayern Munich,33,1988,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
cd61c7af,Lauren Ulrich,de GER,MF,Stuttgart,17,2005,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
d248cd8f,Dayot Upamecano,fr FRA,DF,Bayern Munich,23,1998,26.1,0,7,1,14.3,0.27,0.04,0.00,0.00,9.0,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
af842091,Filip Uremović,hr CRO,DF,Hertha BSC,25,1997,19.2,0,9,3,33.3,0.47,0.16,0.00,0.00,12.7,0,0,0,0.9,0.9,0.10,-0.9,-0.9,Matches
d75f3980,Jere Uronen,fi FIN,DF,Schalke 04,28,1994,7.5,0,4,0,0.0,0.53,0.00,0.00,,33.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
a3ddb1b9,Mark Uth,de GER,"MF,FW",Köln,30,1991,0.5,0,1,1,100.0,1.96,1.96,0.00,0.00,13.2,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
fb377d11,Josha Vagnoman,de GER,DF,Stuttgart,21,2000,16.4,2,25,5,20.0,1.52,0.30,0.08,0.40,13.9,0,0,0,2.9,2.9,0.12,-0.9,-0.9,Matches
6ecbddf6,Ruben Vargas,ch SUI,"MF,FW",Augsburg,23,1998,12.6,3,21,6,28.6,1.67,0.48,0.14,0.50,20.4,1,0,0,1.2,1.2,0.06,+1.8,+1.8,Matches
fc8fcbd1,Renato Veiga,pt POR,DF,Augsburg,19,2003,7.1,0,8,0,0.0,1.13,0.00,0.00,,26.6,1,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
a5ae8f8e,Miloš Veljković,rs SRB,DF,Werder Bremen,26,1995,25.2,1,4,2,50.0,0.16,0.08,0.25,0.50,8.7,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
8fe2a392,Micky van de Ven,nl NED,DF,Wolfsburg,21,2001,33.0,1,16,1,6.3,0.48,0.03,0.06,1.00,17.5,0,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
5360a956,Gabriel Vidovic,hr CRO,FW,Bayern Munich,18,2003,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1d8e9add,Kevin Vogt,de GER,DF,Hoffenheim,30,1991,19.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
f86cd5df,Aster Vranckx,be BEL,MF,Wolfsburg,19,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
e3d3fbeb,Robert Wagner,de GER,MF,Freiburg,19,2003,0.4,0,2,0,0.0,4.74,0.00,0.00,,17.2,0,0,0,0.2,0.2,0.12,-0.2,-0.2,Matches
e5a35ae9,Luca Waldschmidt,de GER,"FW,MF",Wolfsburg,26,1996,5.8,4,10,5,50.0,1.72,0.86,0.30,0.60,14.2,0,1,1,3.5,1.9,0.19,+0.5,+1.1,Matches
cb64672e,Paul Wanner,de GER,MF,Bayern Munich,16,2005,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
346d51d9,Julian Weigl,de GER,MF,M'Gladbach,26,1995,21.0,1,7,0,0.0,0.33,0.00,0.00,,16.7,0,1,1,1.1,0.3,0.04,-0.1,-0.3,Matches
231c67ff,Nelson Weiper,de GER,"FW,DF",Mainz 05,17,2005,1.1,2,5,4,80.0,4.55,3.64,0.40,0.50,7.3,0,0,0,1.7,1.7,0.33,+0.3,+0.3,Matches
30c220c3,Mitchell Weiser,de GER,"DF,FW",Werder Bremen,28,1994,28.0,2,28,8,28.6,1.00,0.29,0.07,0.25,17.9,0,0,0,2.6,2.6,0.09,-0.6,-0.6,Matches
dd676a97,Noah Weißhaupt,de GER,"MF,DF",Freiburg,20,2001,4.7,0,2,1,50.0,0.42,0.21,0.00,0.00,14.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
1c86aa16,Marcel Wenig,de GER,MF,Eint Frankfurt,18,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
49fe9070,Timo Werner,de GER,"FW,MF",RB Leipzig,26,1996,21.5,9,61,24,39.3,2.83,1.12,0.15,0.38,15.0,0,0,0,9.1,9.1,0.15,-0.1,-0.1,Matches
f68b64fc,Silvan Widmer,ch SUI,DF,Mainz 05,29,1993,18.8,2,19,6,31.6,1.01,0.32,0.11,0.33,10.8,0,0,0,2.5,2.5,0.13,-0.5,-0.5,Matches
cb11b429,Patrick Wimmer,at AUT,"FW,MF",Wolfsburg,21,2001,18.3,4,31,14,45.2,1.69,0.76,0.13,0.29,13.9,0,0,0,4.4,4.4,0.14,-0.4,-0.4,Matches
2077ae86,Jonas Wind,dk DEN,FW,Wolfsburg,23,1999,14.3,6,29,10,34.5,2.02,0.70,0.21,0.60,13.4,0,0,1,5.2,4.4,0.15,+0.8,+1.6,Matches
a1257b5e,Frederik Winther,dk DEN,DF,Augsburg,21,2001,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
e7fcf289,Florian Wirtz,de GER,"FW,MF",Leverkusen,19,2003,12.1,1,7,4,57.1,0.58,0.33,0.14,0.25,18.6,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
be42a291,Hannes Wolf,at AUT,FW,M'Gladbach,23,1999,5.0,1,8,3,37.5,1.60,0.60,0.13,0.33,13.8,0,0,0,1.4,1.4,0.18,-0.4,-0.4,Matches
fa661778,Marius Wolf,de GER,DF,Dortmund,27,1995,17.4,1,23,6,26.1,1.32,0.34,0.04,0.17,19.4,0,0,0,1.2,1.2,0.05,-0.2,-0.2,Matches
6190474d,Jeong Woo-yeong,kr KOR,"MF,FW",Freiburg,22,1999,7.3,1,13,4,30.8,1.79,0.55,0.08,0.25,16.6,0,0,0,2.1,2.1,0.16,-1.1,-1.1,Matches
ea0893d6,Kelvin Yeboah,it ITA,"FW,MF",Augsburg,22,2000,3.9,1,13,2,15.4,3.31,0.51,0.08,0.50,12.8,0,0,0,1.4,1.4,0.11,-0.4,-0.4,Matches
caffaf5a,Maya Yoshida,jp JPN,DF,Schalke 04,33,1988,28.4,0,12,2,16.7,0.42,0.07,0.00,0.00,13.9,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
a4effc55,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,23,1999,14.1,0,13,3,23.1,0.92,0.21,0.00,0.00,11.1,0,0,0,1.7,1.7,0.13,-1.7,-1.7,Matches
fc3697dd,Rodrigo Zalazar,uy URU,"MF,FW",Schalke 04,22,1999,14.7,1,38,13,34.2,2.59,0.89,0.03,0.08,21.6,10,0,0,3.1,3.1,0.08,-2.1,-2.1,Matches
65bf7e2b,Aaron Zehnter,de GER,DF,Augsburg,17,2004,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
5c4bf6ba,Robin Zentner,de GER,GK,Mainz 05,27,1994,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
9b688ae1,Michael Zetterer,de GER,GK,Werder Bremen,27,1995,1.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
29f7cfd9,Simon Zoller,de GER,FW,Bochum,31,1991,16.2,3,30,9,30.0,1.85,0.56,0.10,0.33,12.6,0,0,0,4.1,4.1,0.14,-1.1,-1.1,Matches
